CONTRACT_KEY,EMP_CODE,CONTRACT_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,CONTRACT_QUALIF_CODE,CONTRACT_TYPE_CODE,DATE_DEBUT_CONTRAT,NUDOSS,QUALIFDESCRIPTION
18247_20150101_29991231,18247,C04,2016-04-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2015-01-01,18247,Employé                                      
18248_20140101_20160529,18248,C01,2014-01-01,2016-05-29 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18248,Employé                                      
18248_20140101_29991231,18248,C01,2016-06-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2014-01-01,18248,Prépensionné                                 
18249_20140101_20160529,18249,C01,2014-01-01,2016-05-29 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18249,Employé                                      
18249_20140101_29991231,18249,C01,2016-06-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2014-01-01,18249,Prépensionné                                 
18250_20130101_20160331,18250,C01,2013-01-01,2016-03-31 00:00:00,100.0,EMP     ,IE      ,2013-01-01,18250,Employé                                      
18250_20130101_29991231,18250,C01,2016-04-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2013-01-01,18250,Prépensionné                                 
18251_20130101_29991231,18251,C01,2013-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-01-01,18251,Employé                                      
18252_20130101_29991231,18252,C01,2013-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-01-01,18252,Employé                                      
18253_20140101_29991231,18253,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18253,Employé                                      
18254_20140101_29991231,18254,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18254,Employé                                      
16462_20150101_20181231,16462,C01,2015-01-01,2018-12-31 00:00:00,100.0,EMP     ,A1      ,2015-01-01,16462,Employé                                      
18255_20140101_29991231,18255,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18255,Employé                                      
18256_20140101_29991231,18256,C01,2014-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18256,Employé                                      
18257_20140101_20160331,18257,C01,2014-01-01,2016-03-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18257,Employé                                      
18257_20140101_29991231,18257,C01,2016-04-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-01-01,18257,Employé                                      
18258_20140101_20160514,18258,C01,2014-01-01,2016-05-14 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18258,Employé                                      
18258_20140101_29991231,18258,C01,2016-05-15,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-01-01,18258,Employé                                      
18259_20130101_20160409,18259,C01,2013-01-01,2016-04-09 00:00:00,50.0,EMP     ,IE      ,2013-01-01,18259,Employé                                      
18259_20130101_29991231,18259,C01,2016-04-10,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-01-01,18259,Employé                                      
18260_20130101_20160528,18260,C01,2013-01-01,2016-05-28 00:00:00,100.0,EMP     ,IE      ,2013-01-01,18260,Employé                                      
18260_20130101_29991231,18260,C01,2016-06-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2013-01-01,18260,Employé                                      
18261_20140101_20160417,18261,C01,2014-01-01,2016-04-17 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18261,Employé                                      
18261_20140101_20160618,18261,C01,2016-04-18,2016-06-18 00:00:00,80.0,EMP     ,IE      ,2014-01-01,18261,Employé                                      
18261_20140101_20160818,18261,C01,2016-06-19,2016-08-18 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18261,Employé                                      
18261_20140101_29991231,18261,C01,2016-08-19,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2014-01-01,18261,Prépensionné                                 
18262_20130101_20160330,18262,C01,2013-01-01,2016-03-30 00:00:00,50.0,EMP     ,IE      ,2013-01-01,18262,Employé                                      
18262_20130101_29991231,18262,C01,2016-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-01-01,18262,Employé                                      
18263_20140101_20160401,18263,C01,2014-01-01,2016-04-01 00:00:00,50.0,EMP     ,IE      ,2014-01-01,18263,Employé                                      
18263_20140101_29991231,18263,C01,2016-04-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-01-01,18263,Employé                                      
18264_20140101_20160429,18264,C01,2014-01-01,2016-04-29 00:00:00,50.0,EMP     ,IE      ,2014-01-01,18264,Employé                                      
18264_20140101_29991231,18264,C01,2016-04-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-01-01,18264,Employé                                      
18265_20130101_20160602,18265,C01,2013-01-01,2016-06-02 00:00:00,100.0,EMP     ,IE      ,2013-01-01,18265,Employé                                      
18265_20130101_29991231,18265,C01,2016-06-03,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2013-01-01,18265,Prépensionné                                 
18266_20130101_20160414,18266,C01,2013-01-01,2016-04-14 00:00:00,100.0,EMP     ,IE      ,2013-01-01,18266,Employé                                      
18266_20130101_29991231,18266,C01,2016-04-15,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2013-01-01,18266,Prépensionné                                 
18267_20150701_29991231,18267,C01,2015-07-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2015-07-01,18267,Etudiant mensuel                             
26361_20150120_29991231,26361,C01,2015-01-20,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-01-20,26361,Employé                                      
26961_20140101_29991231,26961,C01,2014-01-01,2999-12-31 00:00:00,100.0,ETH     ,ET      ,2014-01-01,26961,Etudiant horaire                             
21081_20160208_20160201,21081,C01,2016-02-02,2016-02-01 00:00:00,100.0,CAA     ,DI      ,2016-02-08,21081,Cadre catégorie A                            
21081_20160101_20160201,21081,C01,2016-02-02,2016-02-01 00:00:00,100.0,CAA     ,DI      ,2016-01-01,21081,Cadre catégorie A                            
32081_20151001_29991231,32081,C01,2015-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,32081,Employé                                      
32082_20151001_29991231,32082,C01,2015-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-10-01,32082,Employé                                      
32083_20151001_20171025,32083,C01,2015-10-01,2017-10-25 00:00:00,100.0,EMP     ,IE      ,2015-10-01,32083,Employé                                      
32083_20151001_29991231,32083,C01,2017-11-26,2999-12-31 00:00:00,100.0,EMP     ,DE      ,2015-10-01,32083,Employé                                      
32101_20170101_20170501,32101,C01,2017-01-01,2017-05-01 00:00:00,100.0,EMP     ,IE      ,2017-01-01,32101,Employé                                      
32102_20141001_29991231,32102,C01,2014-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,32102,Employé                                      
32103_20141001_20170325,32103,C01,2014-10-01,2017-03-25 00:00:00,100.0,EMP     ,IE      ,2014-10-01,32103,Employé                                      
32103_20141001_29991231,32103,C01,2017-03-26,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-10-01,32103,Employé                                      
32104_20160401_29991231,32104,C01,2016-04-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2016-04-01,32104,Etudiant mensuel                             
32105_20141001_29991231,32105,C01,2014-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,32105,Employé                                      
32107_20160401_29991231,32107,C01,2016-04-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2016-04-01,32107,Etudiant mensuel                             
32108_20131001_20161230,32108,C01,2013-10-01,2016-12-30 00:00:00,50.0,EMP     ,IE      ,2013-10-01,32108,Employé                                      
32108_20131001_29991231,32108,C01,2017-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,32108,Employé                                      
32109_20131001_20170302,32109,C01,2013-10-01,2017-03-02 00:00:00,100.0,EMP     ,IE      ,2013-10-01,32109,Employé                                      
32109_20131001_29991231,32109,C01,2017-03-03,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2013-10-01,32109,Prépensionné                                 
32111_20141001_20170129,32111,C01,2014-10-01,2017-01-29 00:00:00,50.0,EMP     ,IE      ,2014-10-01,32111,Employé                                      
32111_20141001_29991231,32111,C01,2017-01-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-10-01,32111,Employé                                      
32112_20141001_20170101,32112,C01,2014-10-01,2017-01-01 00:00:00,50.0,EMP     ,IE      ,2014-10-01,32112,Employé                                      
32112_20141001_29991231,32112,C01,2017-01-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,32112,Employé                                      
32113_20141001_20170117,32113,C01,2014-10-01,2017-01-17 00:00:00,100.0,EMP     ,IE      ,2014-10-01,32113,Employé                                      
32113_20141001_20170318,32113,C01,2017-01-18,2017-03-18 00:00:00,80.0,EMP     ,IE      ,2014-10-01,32113,Employé                                      
32113_20141001_20170518,32113,C01,2017-03-19,2017-05-18 00:00:00,100.0,EMP     ,IE      ,2014-10-01,32113,Employé                                      
24441_20141001_29991231,24441,C01,2017-03-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2014-10-01,24441,Prépensionné                                 
24442_20131001_20161231,24442,C01,2013-10-01,2016-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,24442,Employé                                      
24442_20131001_29991231,24442,C01,2017-01-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2013-10-01,24442,Prépensionné                                 
24443_20131001_29991231,24443,C01,2013-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,24443,Employé                                      
24461_20131001_29991231,24461,C01,2013-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,24461,Employé                                      
24481_20141001_29991231,24481,C01,2014-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24481,Employé                                      
24482_20141001_29991231,24482,C01,2014-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24482,Employé                                      
24483_20141001_29991231,24483,C01,2014-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24483,Employé                                      
24484_20141001_29991231,24484,C01,2014-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24484,Employé                                      
24489_20141001_20170117,24489,C01,2014-10-01,2017-01-17 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24489,Employé                                      
24489_20141001_20170318,24489,C01,2017-01-18,2017-03-18 00:00:00,80.0,EMP     ,IE      ,2014-10-01,24489,Employé                                      
24489_20141001_20170518,24489,C01,2017-03-19,2017-05-18 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24489,Employé                                      
24489_20141001_29991231,24489,C01,2017-05-19,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2014-10-01,24489,Prépensionné                                 
24490_20131001_20161230,24490,C01,2013-10-01,2016-12-30 00:00:00,50.0,EMP     ,IE      ,2013-10-01,24490,Employé                                      
24490_20131001_29991231,24490,C01,2017-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,24490,Employé                                      
24491_20141001_20170101,24491,C01,2014-10-01,2017-01-01 00:00:00,50.0,EMP     ,IE      ,2014-10-01,24491,Employé                                      
24491_20141001_29991231,24491,C01,2017-01-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24491,Employé                                      
24492_20141001_20170129,24492,C01,2014-10-01,2017-01-29 00:00:00,50.0,EMP     ,IE      ,2014-10-01,24492,Employé                                      
24492_20141001_29991231,24492,C01,2017-01-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-10-01,24492,Employé                                      
24493_20131001_20170302,24493,C01,2013-10-01,2017-03-02 00:00:00,100.0,EMP     ,IE      ,2013-10-01,24493,Employé                                      
24493_20131001_29991231,24493,C01,2017-03-03,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2013-10-01,24493,Prépensionné                                 
24494_20131001_20170114,24494,C01,2013-10-01,2017-01-14 00:00:00,100.0,EMP     ,IE      ,2013-10-01,24494,Employé                                      
24494_20131001_29991231,24494,C01,2017-01-15,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2013-10-01,24494,Prépensionné                                 
24495_20160401_29991231,24495,C01,2016-04-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2016-04-01,24495,Etudiant mensuel                             
16621_20160311_29991231,16621,C01,2016-03-11,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2016-03-11,16621,Employé                                      
26221_20150220_29991231,26221,C01,2015-02-20,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2015-02-20,26221,Employé                                      
24485_20141001_20161231,24485,C01,2014-10-01,2016-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24485,Employé                                      
24485_20141001_29991231,24485,C01,2017-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-10-01,24485,Employé                                      
24486_20141001_20170214,24486,C01,2014-10-01,2017-02-14 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24486,Employé                                      
24486_20141001_29991231,24486,C01,2017-02-15,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2014-10-01,24486,Employé                                      
24487_20131001_20170109,24487,C01,2013-10-01,2017-01-09 00:00:00,50.0,EMP     ,IE      ,2013-10-01,24487,Employé                                      
24487_20131001_29991231,24487,C01,2017-01-10,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2013-10-01,24487,Employé                                      
24488_20131001_20170228,24488,C01,2013-10-01,2017-02-28 00:00:00,100.0,EMP     ,IE      ,2013-10-01,24488,Employé                                      
24488_20131001_29991231,24488,C01,2017-03-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2013-10-01,24488,Employé                                      
24501_20131001_29991231,24501,C01,2013-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2013-10-01,24501,Employé                                      
24502_20141001_29991231,24502,C01,2014-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2014-10-01,24502,Employé                                      
